INC0032570,I have lost my AT&T MIFI device. I need to order a new MIFI device and cancel t
INC0032120, Mifi in Dubai
INC0032012,MiFi assignment and set up
INC0031971,MiFi Loaner request for Job Fair
INC0031810,Mifi has stopped working.
INC0031588,MiFi needed for Kim Williams (Dave Schneiders's EA)
INC0031331,Mifi request
INC0031196,New mifi card is not working - called Verizon and they said I need to prepay for
INC0031092,Backpack/MiFi Charger Request
INC0030889,Inquiry: Create incident for Molly and answer questions regarding mifi
INC0030877,Need International Roaming activated on my Cell and MIFI plan
INC0030836,I lost my mifi device
INC0030807,I am a new hire Solution Consultant and requesting my Mifi device.  I hope this 
INC0030804,How do I return my company cell phone and MiFi?
INC0030094,Mifi working intermittently and not charging correctly
INC0030035,lost mifi
INC0030022,Order MIFI for Remote Network Support
INC0029552,MiFi no longer working
INC0029286,Returning loaner MiFi device
INC0029284,Returning loaner MiFi device
INC0028987,Need a loaner MiFi 
INC0028608,Requesting a MIFI
INC0028578,mifi request INC0028576
INC0028576,mifi hotspot request
INC0028546,Cell phone transfer and MIFI
INC0028480,Loaner MiFi needed
INC0028424,MiFi and Universal power adapter
INC0028361,need to transfer account for mifi from me to servicenow
INC0028336,MiFi request
INC0028306,I would like a MiFI Device
INC0027938,My Mifi isn't working
INC0027572,Mobile Transfer and MiFI
INC0027555,Request for MiFI
INC0027421,mifi not connecting
INC0027226,MIFI Wireless Card for Customer Support BCDR Processes 
INC0027173,Mifi request
INC0027148,Need a MIFI for mobile internet access
INC0027117,MiFi battery is not working
INC0026916,need a mifi
INC0026814,Over data allocation on mifi
INC0026541,Mifi Request
INC0026512,transfer rogers mifi to zach wing
INC0026492,mifi needed
INC0026275,need mifi
INC0026244,dead MiFi device
INC0025969,iPhone mobile phone eligible - MIFI upgrade
INC0025966,My Verizon MIFI device has not worked for the past 2 weeks.  Cannot connect my M
INC0025939,Requesting a MiFi device.
INC0025927,My ATT MiFi stopped connecting to cellular network
INC0025923,"Misplaced my MiFi, need a new one ASAP"
INC0025681,mifi request
INC0025580,MiFi request
INC0025568,MiFi Request
INC0025386,Reactivate MIFI
INC0024874,According to INC0021720 I was shipped a Mifi but I haven't seen it.  Can I get t
INC0024818,MiFi Request (Myles Ferich)
INC0024806,MiFi charge disappation
INC0024617,Beth having issues with her MIFI
INC0024533,Lost MiFi
INC0024333,MiFi Request
INC0024196,MIFI Request
INC0024182,Transfer of Phone Service & Mifi Form
INC0023902,Jeff Saint Laurent MIFI
INC0023730,Deploy MiFi
INC0023646,Quote request 2x MiFi for security team
INC0023561,mifi activation insanity
INC0023407,MiFi device
INC0023406,MiFi
INC0023347,Verizon MiFi does not connect me to the Internet
INC0023013,MIFI Stopped working
INC0022938,need mifi assigned to me
INC0022788,mifi not turned on
INC0022765,MIFI Request
INC0022760,lift mifi suspension
INC0022751,my mifi will allow me to connect my macbook but will not allow me to connect to 
INC0022696,Requesting a MiFi or access to tether on company iPhone for upcoming travel
INC0022306,Mifi device no longer connected to network
INC0022304,MIFI Request Form
INC0022301,my mifi is not working
INC0022196,Request for Mifi Device 
INC0022140,MiFi No longer working
INC0021953,MIFI Device not Connecting to Mobile Network
INC0021886,MiFi Device
INC0021842,Please order me an AT&T Mifi
INC0021793,I need a bridgeline for customer concalls.  &  MIFI
INC0021788,Mifi
INC0021742,I lost my MiFi deviceÉcan you please cancel the service and issue me a new one?
INC0021720,Mifi request for Jack Campbell
INC0021518,My MiFi will not let me access any web pages even though it says I am  connected
INC0021493,MiFi Lost
INC0021056,MiFi has been suspended- Please re-activate.
INC0021054,MiFi has been suspended-please reactivated
INC0021043,I am requesting a Mifi card 
INC0021013,MiFi will not load pages.  Also will not connect to LTE
INC0020958,Replace my MiFi Hotspot
INC0020797,short-term suspend AT&T mifi service on asset tag - IT1006711
INC0020772,MIFI device Micro-USB charging cable broke
INC0020562,Returning Loaner MiFi
INC0020561,Mifi not working
INC0020431,MIFI device is Suspended
INC0020340,I need a Mifi for data/emails/webcasts when I travel
INC0020338,my mifi isn't working.
INC0020256,loaner MIFI
INC0020253,lift suspension on mifi
INC0020003,MIFI
INC0019959,MIFI Request Form v1
INC0019917,Need your help w/ MiFi set up
INC0019866,MIFI Request Form
INC0019773,MiFi Device Needed
INC0019720,MiFi request
INC0019586,"Need a mifi for travel for e-mail, etc."
INC0019552,lift mifi suspension 
INC0019528,MiFi Jetpack suspended
INC0019527,Re: MiFi Jetpack suspended
INC0019523,Requesting MiFi card
INC0019503,MIFI Issues
INC0019430,MiFi
INC0019390,MiFi Request - Andrew Dallman
INC0019316,MiFi Issue
INC0019303,Requesting MIFI 
INC0019209,MiFi is not working
INC0019190,Mifi Needed
INC0019086,My MIFI will no longer charge.
INC0019071,MiFi Issue
INC0018985,Need Mifi
INC0018971,James Fitzgerald - MiFi request 
INC0018916,Please provide a MiFi device. I'm in Ops and on call this week!
INC0018821,MIFI request for new hire Kiron Valluri
INC0018780,Mifi Request
INC0018743,Request a Mifi hotspot device
INC0018737,Request a Mifi for travel internet wifi
INC0018716,MIFI screen is not working. The screen is blank
INC0018655,Unable to connect to internet via mifi
INC0018635,Loaner MiFi device needed
INC0018618,MiFi Activation
INC0018601,Acitvate MiFi for Bryan Noonan
INC0018593,My MiFi will not work and I need it BADLY for demos
INC0018591,MiFi request
INC0018562,mifi order
INC0018548,mifi broken
INC0018504,New Hire - MIFI Request
INC0018436,MiFi upgrade
INC0018369,Lost MiFi Admin Password
INC0018353,MiFi
INC0018327,MIFI Card Request
INC0018322,MiFi is not working
INC0018205,New MiFi Request
INC0018167,US SRE: 3 Mifi request
INC0018143,lift mifi suspension
INC0018140,Mifi request
INC0018135,Requesting MIFI
INC0018087,MiFI
INC0018077,Mifi is not working
INC0017727,MiFi Request Form
INC0017681,MiFi Request for Matthew Yu
INC0017677,Scott Curry- MiFi Reinstatement
INC0017670,Parker Carroll- MiFi Re-instatement
INC0017669,Cannot connect with mifi
INC0017643,MiFi Replacement Request
INC0017632,MiFi request
INC0017591,MIFI not functioning
INC0017581,lost MiFi
INC0017576,verizon mifi it1001653 not working
INC0017544,Reactivate MiFi
INC0017526,Re: MiFi issues
INC0017524,MiFi issues
INC0017501,MIFI device
INC0017494,MiFi Suspended
INC0017472,RE: MiFi
INC0017391,I am requesting a MiFi device
INC0017388,MiFi Device Request
INC0017386,Request for a MiFi Device
INC0017382,Question about Submitting MiFi Form
INC0017305,MiFi Request for Craig Leonard
INC0017245,MIFI not working
INC0017198,MIFI wasnt working
INC0017192,MiFi is not connecting to the AT&T network because the line is suspended.
INC0016868,Mifi suspended 
INC0016780,book in 1 mifi 
INC0016779,book in 1 mifi and register
INC0016778,unpack and register 1 MiFi
INC0016681,mifi liberate device is suspended - please reactivate a.s.a.p.
INC0016371,MIFI request
INC0016324,Upgrade MiFi Device
INC0016319,Return of MiFi for employees
INC0016231,mifi no longer connects as 4g
INC0016161,Reissue new mifi
INC0016126,MiFi Request
INC0016078,MiFi Request Form
INC0015995,MIFI Request - 
INC0015895,Upgrade MiFi Device
INC0015625,"Who do I contact, regarding issues w/ my MIFI device?"
INC0015554,MiFi Request
INC0015514,Mexico MiFi access
INC0015497,I would like to request a MIFI for internet access while traveling
INC0015218,iPhone and Mifi request documents
INC0015144,"New hire need iPhone, mifi, bluetooth headset"
INC0015003,order mifi
INC0014963,Mifi Request
INC0014778,MIFI
INC0014594,mifi reaching limit
INC0014542,Mifi Device is outdated and Quit Working
INC0014485,MiFi Loaner Request
INC0014331,International mobile phone and mifi support in Aregentina
INC0014308,MiFi Request
INC0014128,MIFI Request
INC0014127,MIFI Request
INC0014125,MIFI Request
INC0014122,Mifi Requeest
INC0014052,MiFi Issue
INC0013894,Requesting a Verizon MiFi device
INC0013541,Mifi Request
INC0013485,Request for a MIFI
INC0013219,MIFI
INC0013083,SC Request for Verizon MiFi Device
INC0013074,Mifi Needed
INC0012866,MiFi Request
INC0012822,Verizon mifi does not work
INC0012660,Need a new Verizon MiFi power adapter
INC0012654,MiFi Request
INC0012449,MiFi Request
INC0012427,Need a MiFi for traveling
INC0012411,Please order me a Verizon MIFI
INC0012353,Need to replace my mifi
INC0012090,MiFi HotSpot Request Form
INC0011900,Mifi not charging
INC0011846,lost my MIFI and need a new one
INC0011792,MiFi issue in airport
INC0011694,MIFI requests
INC0011643,MIFI Request
INC0011591,need a new MiFi
INC0011491,Lost MIFI
INC0011212,MiFi request:  Heidi Howser
INC0011193,Company supplied Verizon MiFi is missing and accounts needs to be shut down.
INC0010933,Borrow a Euro MiFi while traveling in Europe
INC0010932,Need replacement MiFi
INC0010842,MiFi Request
INC0010815,Require a Mifi
INC0010776,Request for MiFi or activation of mobile hotspot on phone 
INC0010550,Requesting SN Mifi
INC0010404,Mifi Request Form
INC0010200,MIFI Loaner
INC0010166,Mifi
INC0010136,4G Mifi Devices
INC0009971,Requesting MIFI device with attached approval form.
INC0009873,Mifi request
INC0009831,MIFI Request - Tony Funkhouser
INC0009633,Requires New MiFi Device
INC0009615,MiFi Request Form - Joel Salinas
INC0009498,Mifi
INC0009351,MIFI Request
INC0009261,MiFi upgrade request
INC0009107,Loaner Mifi
INC0008878,MiFi no longer works
INC0008846,MiFi Request
INC0008814,My SN AT&T MiFi Device routinely experiences intermittent issues.
INC0008786,MIFI Request
INC0008761,Aneel Jaeel - Mifi card
INC0008456,International Roaming for MiFi or Enable Mobile Phone for HotSpot
INC0008329,Re:MIFI REQUEST FORM
INC0008311,MIFI REQUEST FORM
INC0008304,Requesting MiFi for AT&T
INC0008204,MIFI Request Stuart Bell
INC0008111,MIFI Request
INC0007878,Re: MiFi Request Form
INC0007876,MiFi Request Form
INC0007844,MIFI Request
INC0007842,Request for MIFI
INC0007827,ServiceNow MiFi
INC0007801,need mifi
INC0007792,MIFI Request
INC0007784,Need a MiFi
INC0007696,Mifi charger
INC0007691,status on my MiFi request
INC0007628,Re: My mifi has died can I go to verizon to replace
INC0007624,MiFi Request
INC0007615,My mifi has died can I go to verizon to replace
INC0007553,Request for MiFi
INC0007546,Ordering Mifi device
INC0007530,MiFi not working - VZW saying reassigned
INC0007219,Requesting a MIFI 
INC0007212,Mifi Request
INC0007210,Need to change password on my mifi
INC0007191,Mifi
INC0007105,Request for a new AT&T MiFi Power Cord
INC0007099,Mifi request
INC0007026,MiFi Request form
INC0006549,MiFi Request
INC0006356,MIFI Request - Alex Darby
INC0005957,False Alarm - : Lost MiFi device - How do I go about replacing it?
INC0005956,Lost MiFi device - How do I go about replacing it?
INC0005949,Can I please request a mifi. I didn't see one listed in the service catalog. Tha
INC0005939,MIFI request - form attached
INC0005917,Form for MIFI Card
INC0005890,Mifi Request
INC0005843,MiFi Request
INC0005813,Mifi Request
INC0005698,Re: Mifi Request
INC0005686,Mifi Request
INC0005685,RE:Mifi Request
INC0005629,Request for  temp mobile+SIM and MiFi
INC0005557,Allison Kulp mifi request
INC0005555,MIFI Request
INC0005541,IT131319 - Scott Davenport MiFi/Phone Request Forms
INC0005539,Mifi
INC0005523,Re: Mifi
INC0005506,Mifi Card Request -- IT-Mobility
INC0005367,Lost Mifi During Travels
INC0005313,Mifi not working
INC0005297,Please replace my Mifi Device
INC0005234,cell phone and MIFI request
INC0005193,MiFi device battery dies
INC0005156,"Mifi connection (LTE) is not strong, battery doens't last more than 30mins"
INC0005122,MIFI request form
INC0005007,MiFi
INC0004964,MIFI Request - Richardson
INC0004918,Need a MiFi device under Rogers Canada contract
INC0004892,Mifi form
INC0004765,MIFI Request
INC0004692,request for MiFi
INC0004651,Mifi transfer to the corporate plan
INC0004418,MIFI Request Form
INC0004247,Request Forms: Mobile Phone Service & MiFi
INC0003829,MIFI Request
INC0003330,my mifi is not working
INC0003163,Mifi
number,short_description
INC0212211,Tech Lounge: Something is broken - Spilled water on laptop
INC0207588,spilled tea on laptop
INC0207349,Tech Lounge: Something is broken. spilled water on laptop
INC0196207,water spilled on laptop
INC0192815,Tech Lounge: user spilled coffee on her laptop
INC0183386,Tech Lounge: Water spill on my laptop
INC0177687,Tech Lounge: Something is broken - Spilled coffee on laptop
INC0160527,"Phone Queue - Spilled water on laptop, need replacement"
INC0159612,I spilled coffee on my laptop and now it won't boot.
INC0158067,Coffee was spilled on my laptop over the weekend. A group of keys do not work
INC0153939,water spilled on laptop 
INC0150777,Spilled water on laptop
INC0140452,Tech Lounge: Laptop coffee spill
INC0116082,spilled water on laptop
INC0111591,Spilled on her laptop. It is now nonfunctional. Needs replacement
INC0109938,Tech Lounge: Something is broken - Spilled water on laptop
INC0095427,Coffee spill and laptop wont boot
INC0079695,spilled a liquid on my laptop
INC0076433,I spilled coffee on my laptop and need data from my laptop
INC0066336,Water spilled on Laptop
INC0064302,Water spilled on laptop
INC0057241,I spilled water on my laptop
INC0054943,"Laptop is Dead, water Spill during flight"
INC0054686,Water spill. Laptop not working.
INC0041696,Spilled water on my laptop
INC0035294,spilled tea on laptop/replacement
INC0033909,Laptop dead - coffee spill
INC0031945,Spilled water onto my laptop
INC0007317,Voicemail from user stating liquid was spilled on laptop at K14
number,short_description
INC0177630,need to request an international plan for mobile phone for overseas travel
INC0176930,International Mobile Plan Request not working
INC0176638,Mobile catalog item for international plan does not allow submition or add to cart
INC0170712,No international data plan on mobile subscription ?
INC0167708,Activate international roaming on mobile
INC0159418,Please enable my mobile phone for international roaming access
INC0146531,AT&T mobile service cannot make international outbound calls
INC0145999,Need international plan enabled on mobile phone starting today
INC0128617,I want to transfer my existing mobile phone account with AT&T to Service including International service
INC0117579,International Mobile Plan Activated in SCTASK0057978 Not Working 
INC0112078,Phone Queue - Need to setup Mobile Phone & MiFi for international
INC0106182,Need international coverage for mobile phone
INC0102534,Need international mobile capabilities 
INC0095283,Expedited request: Setup either roaming or International Plan for MiFi & Mobile
INC0070374,I recently had SN take over my mobile phone plan and lost my international servi
INC0058603,Allow international access for my mobile phone indefinitely 925-917-0389
INC0055853,International Roaming on mobile
INC0052418,IT Mobility - International Access Kevin Haverty's Mobile Device 02/08 to 02/28
INC0046714,Enable global roaming on my mobile phone for International Travel
INC0043720,Mobile International Travel  Pack Request
INC0042751,Mobile Device - International Service - Dec-5 to Dec-7
INC0041638,Enable global roaming on my mobile phone for International Travel
INC0038093,Upgrade my mobile for international dialing please
INC0037849,Need international calling to be added to mobile service
INC0036907,Need to get international calling from England to US on mobile phone
INC0034442,I need international roaming enabled on my mobile phone.  I am currently traveli
INC0034381,Question about International Voice and Data on my Mobile Phone and MiFi Plans
INC0033117,Please verify that my mobile is set up for international roaming
INC0032925,Need to add international calling capability to my mobile phone
INC0032514,Need International Calling Plan on Mobile
INC0029501,International Capabilities for mobile 
INC0028284,Mobile Device - International Service - 1-Oct to 5-Oct
INC0025725,International mobile dialing capability
INC0018996,AT&T Mobile Device - Turn on International Service - 23-July to 10 August
INC0018329,Mobile Device - International Service - 18-Jul to 31-Jul
INC0018187,Need to have International calling for all my team mobile phone services
INC0018059,travel to india. require international mobile phone plan
INC0017410,Cell Phone Mobile Phone: Data Turned Off While Traveling Internationally
INC0016989,No international calls from mobile
INC0016897,Need to enable international plan on mobile phone when I am out off the Country.
INC0016024,Ensure International is set up on Mobile
INC0016018,International Set up on Mobile
INC0015399,Unable to dial international calls from my mobile
INC0014331,International mobile phone and mifi support in Aregentina
INC0013295,Mobile Phone - International Plan
INC0010189,Need to make sure International roaming and data are active on my mobile (425.44
INC0009557,International mobile and data service
INC0009000,I'm unable to make international calls from my mobile
INC0008456,International Roaming for MiFi or Enable Mobile Phone for HotSpot
INC0003198,I need international dialing added to my AT&T mobile number 404-213-7049
number,short_description
INC0211718,please port number to company SIM
INC0208339,Port the mobile number
INC0208336,Port the mobile number
INC0207778,user needs number for external customer support
INC0207269,Porting Phone Number
INC0207225,I can't allocate an expense report because the Deployment allocation field does not accept any entry. I know that my deployment number is correct. Thanks@!
INC0205230,"I cannot dail Hi Service Support Number 80040050900 from China. Error message is ""Number doesnt exist."""
INC0202208,SURF Opportunity creation from PRM Deal Reg table is not creating valid opportunities in SURF.  The SURF the opty numbers do not exist.
INC0201458,Attn: Jaya --URGENT Report needed to show number of invoices that can't auto-post because of PO revisions
INC0200626,Porting number - William Cruchet - France - Start date 27th March 2017
INC0200613,Porting number request - Julian Wagner - France - 27th March start date
INC0200008,Porting number request - New Starter - Simon Howard - UK - Starts 27th March 2017
INC0199755,"Customer 360 displays ""Report not available for this Account Number"" for every account"
INC0199753,"SAP Customer 360 reports show ""Report not available for this Account Number"""
INC0199587,Porting Number Request - New Starter - Alexander Bolt - Sweden - Start date 1st April 2017
INC0197692,Please import number from prior company to SN.
INC0194966,"Port Number For BOX Services In the Regus Office, Wellington, New Zealand"
INC0194782,port in Ori's private number to our company pool
INC0191933,"360 reports (SURF - ""360"" button on the account record) don't show any data ""Report not available for this account number"""
INC0190543,Rod needs 300 number and to be setup as an Agent for Customer Support.
INC0190071,Port Number Request - Darryl Brick - UK - 13th february 2017
INC0189981,2 reports are not showing matching numbers
INC0189843,Porting number request - Eric Pretty - Switzerland - 1st March 2017
INC0189407,"Finesse Agent Number is reported incorrectly for user ""Ayca Oncu"""
INC0187981,Porting Mobile Number Request - Ron de Jong - Switzerland - start date 1st March 2017
INC0185965,Mobile number not importing from Workday
INC0183464,PU Report - Role check Tab - Number of roles filter and the user roles are not same - Please investigate
INC0183110,I want to port my number to corporate plan provided by ServiceNow Hyderabad India office
INC0182781,port in Gali's number according to SCTASK0097107
INC0181654,Porting number request - Ankush Korla - Start Date 3rd January 2017 - UK
INC0181573,Please provide details to allow me to port my mobile number 07775701526 from EE to Vodafone as I will be leaving ServiceNow on the 30th Dec
INC0180916,Discovery Usage- MID server usage number not correctly reporting
INC0180740,"Able to create opportunity number, unable to save/submit and proceed with quotation"
INC0179981,"We are unable to reach our partner, Silverstorm on their support number"
INC0178890,New starter Port Number Request - Dave Armes - UK - Start Date 19th December 2016
INC0178066,Phone number Porting. 
INC0177307,New Hire - Request to port number to ServiceNow - Twan van Genuchten - 5th December 2016
INC0176468,network is dropping off from the phone since the number got ported across over to the corporate plan
INC0174403,New Starter - Switzerland - Request to Port Number & purchase Iphone 7
INC0174013,New Starter - Netherlands - Port Number request
INC0173958,New Starter UK - Port phone number request 
INC0173783,On the Opportunity submission Table (partner view and internal view) we need to input the SURF opportunity number
INC0172795,getting the number ported out from the corporate fleet plan
INC0169686," IP phone not firing up as the user logged in, instead picking up tech support numbers"
INC0167587,UK Contat Support Number Incorrect
INC0165879,Customer support phone number not available
INC0164020,Porting number from personal to corporate account
INC0161292,New starter request to port number across to ServiceNow - Gianpaolo Pagano - Sweden - 1st October
INC0160988,wrong closed ACV number in dashboard due to no visibility to 5 closed opportunities 
INC0160918,Phone Number Porting
INC0158911,KPN-VF Porting number request
INC0153048,Can't get anywhere when dialling support number - UK
INC0152418,Need to port number out as leaving SN.
INC0149468,port in - number
INC0149178,New starter required porting of mobile phone number - Franck Besnard - 5th September start date
INC0144877,New Starter Porting Number request - Robert Munnichs - 1st September 2016
INC0143795,Porting my personal number
INC0142656,Troy Azmoon - T-Mobile Number Porting
INC0138971,New Starter Porting number request - Martin Brunner (5th September 2016) 
INC0138470,Damien called to port his number out from SN Business account
INC0138468,Tobias Schwartz called to port his number out from servicenow business account
INC0137609,wrong phone number for IT Support EMEA
INC0133596,New Hire request to port number to ServiceNow
INC0133405,IT Support number EMEA was not available yesterday
INC0130632,Mobile number portability 
INC0130333,port in - kobi's number
INC0127488,Prevent Auto-Generated Number from Being Added to End of Task iD - Post Deployment Opportunity Being Closed
INC0126996,Can someone please call me at 415-606-9787.  support Phone number goes to VM.  Thanks
INC0124635,please port out number on or AFTER 6 may please
INC0122059,Fix the OPPORTUNITYOWNEREMPLOYEENUMBER data in FixedDataNew Table
INC0118422,Total line ACV numbers are inflated and not matching the header ACV on the Opportunity.
INC0114998,I would like to port my number to Telstra
INC0114140,New Starter / Samuel Hall / UK / 4th April - porting mobile phone number
INC0112653,SURF account number did not migrate over back to partner portal once approved fr
INC0111956,"Can't login to a number of Cloud services - Surf, the Service Portal, Box"
INC0110518,Some Support Engineers are unable to make outgoing calls to US numbers
INC0105710,"ES - Report not showing the correct number of open seats - Report Name: ""APJ Upc"
INC0100694,Customer reported a phone number from the website not to work.
INC0097559,Need to transition from using company phone to porting my number over to telstra
INC0097307,Porting mobile phone numbers
INC0092764,add IT Support number on a quick call button (3rd button ) on TLV phones
INC0090696,Request to move a number of Customer Support engineers around A1 in Amsterdam
INC0090113,IT Support APAC Helpline number on SURF portal incorrect 
INC0088668,Inserting New contract numbers in renewal opportunities not working
INC0082705,+800-400-50900 Customer support number gives busy tone in Netherlands
INC0081663,Support number not connecting from India
INC0079510,Lost cell phone - would like number to be ported over
INC0078504,IT support number verification
INC0078366,Incorrect phone number on S/Now Portal
INC0074399,Issue with customer providing ticket number when calling Support
INC0070000,Port phone number to corp. plan
INC0068774,My desk number connects to Japanese support line
INC0058035,Porting personal phone number to Corp Plan
INC0057281,Need a simple way to report the number of hours planned for a deployment
INC0054049,Johanna Railo's number is still coming up in my VeraSmart report
INC0047332,Call Manager AD Import for Missing Office Number
INC0047194,Re: Need assistance on porting my cell number to ServiceNow
INC0047125,Need helping porting my cell phone number from my ex employer to the ServiceNow 
INC0043208,I am unable to log into portal.adp as it says I have exceeded the number of pass
INC0043100,Need serial number of missing mac for police report
INC0042541,Santa Clara Support team cannot dial out to India phone numbers to our customers
INC0042068,Import Company Codes for SAP Asset Numbers
INC0041307,Mobility: Port number and issue hardware
INC0040833,"In the Opportunity, the sales order number field is missing. "
INC0037476,Please update SRM portal's listed IT Support contact numbers
INC0036214,Request for Active Directory report on Telephone numbers EMEA / APAC
INC0035175,Mobile Phone Number porting issue
INC0035044,Port ATT number to verizon
INC0033508,options to block  1-800-483-3814 & report recieved calls form this number over t
INC0029248,I would like to port my mobile phone number over to Google Voice.
INC0028795,project: port 1 swedish number marie
INC0028794,project: port 1 swedish number: chatarina lyth
INC0024504,Need to port number over to new SIM to fit iPhone
INC0022864,Porting Verizon Cell Phone Number 614-230-6915 from IBM over to ServiceNow - I'm
INC0022014,porting phone number from vodafone to optus
INC0019935,Port My Cell number into Corporate plan
INC0019438,Some Support Toll Free Numbers are not directed to ServiceNow Support
INC0011839,Port Vodafone Personal number to ServiceNow Corp Plan
INC0011574,Mobile number not ported to optus
INC0005802,Glen Hanton - #300 number setup for reporting.
number,short_description
INC0213612,Monitor is broken
INC0212811,Tech Lounge: Something is broken (Install device driver for monitor)
INC0210465,Tech Lounge: Something is broken - One of the external monitors is not displaying
INC0207455,My Monitor Desk Mount arm is broken. I would like to get a new one.
INC0205663,Tech Lounge: Something is broken - Need monitor for Roger Jennings
INC0205308,Tech Lounge: Something is broken. sound not working after plugging into monitor
INC0204491,Tech Lounge: Something is broken (Jabber; monitors not working)
INC0203751,Tech Lounge: Something is broken - need cable for monitor
INC0203509,Tech Lounge: Something is broken - can't get external monitors working correctly
INC0203492,Tech Lounge: Something is broken. monitors not working
INC0202570,Tech Lounge: Something is broken - need help with monitors
INC0198975,One of my Desktop Monitors is not working properly - Not sure if it is broken or can be repaired
INC0197538,Tech Lounge: Something is broken - problem with monitors
INC0197249,Tech Lounge: Something is broken - need Thunderbolt cable for monitor
INC0196681,Stingray monitor broken in meeting room--in Santa Clara
INC0196575,"I thought my monitor was broken and had it replaced, now I don't think it's the monitor but the coverter cable/connector to the mac"
INC0195505,Tech Lounge: Something is broken - can't select headset for WebEx when connected to LG monitor
INC0194061,Monitor is broken
INC0190163,My extra monitor is broken
INC0188758,Tech Lounge: Something is broken (PRAM reset & monitor issues)
INC0187883,monitor no longer displaying laptop screen --- possible that cable might be broken - not sure
INC0187758,Tech Lounge: Something is broken - monitor not turning on
INC0184483,Tech Lounge: Something is broken - External monitors aren't working.
INC0184459,Tech Lounge: Something is broken - need a replacement monitor
INC0184451,Tech Lounge: Something is broken (monitor request)
INC0176919,Tech Lounge: Something is broken - Can't connect to wall monitor
INC0174708,Monitor is broken
INC0174688,Tech Lounge: Something is broken: User can't connect to HDMI monitor
INC0173293,Tech Lounge: Something is broken - Monitors aren't working at cube
INC0167878,Macbook pro screen no longer displays anything (broken monitor display)
INC0166049,Tech Lounge: Something is broken - Monitor isn't working
INC0165376,Tech Lounge: Something is broken - Wall monitor not working
INC0164131,LG monitor has a broken screen. No replacement required
INC0163909,Tech Lounge: Something is broken ( monitors setup)
INC0158742,laptop monitor broken
INC0156513,My monitor: IT1014881 is broken. 
INC0156466,Tech Lounge: Something is broken - Adapter to monitor isn't working
INC0152963,one of my monitors is broken
INC0147481,Tech Lounge: Something is broken - Monitors not staying on
INC0142753,My laptop monitor is broken.I can see only half of the screen
INC0121702,Monitor display port is broken
INC0118060,HDMI input for wall monitor is broken -- tv wall monitor unable to see hdmi signal
INC0116211,mini-HDMI port is broken - no connection with external monitor is possible
INC0111922,"I would like a second monitor, something is not broken but I did not know how to"
INC0108842,Tech Lounge: Something is broken - Monitors aren't working with docking station
INC0108661,monitor is broken
INC0107323,Tech Lounge: Something is broken - Monitor not displaying
INC0101328,Tech Lounge: Something is broken - Monitor isn't working 0557
INC0101117,Broken monitor and external keyboard.
INC0101095,Tech Lounge: Something is broken - Monitor isn't working
INC0100937,Tech Lounge: Something is broken - Monitor not working after moving
INC0098350,Tech Lounge: Monitor is broken
INC0096246,My monitor support is broken
INC0091585,HDMI Cable for extended monitor is broken
INC0089521,ISSUE with MONITORS - Tech Lounge: Something is broken
INC0081932,My monitor is broken
INC0079004,Broken Monitor
INC0075449,Monitor support is broken
INC0073959,Broken Desktop Monitor
INC0067810,One of the monitors in our aisle is broken
INC0062382,I received my new monitor today and it is broken
INC0061466,monitor broken
INC0057357,My monitor that I received just yesterday is broken
INC0037493,Monitor is broken
INC0035777,Monitor broken
INC0034697,Broken monitor
INC0003154,"Patrick Carhart, my monitor is broken"
number,short_description
INC0213027,Conference call phone does not work in the Monroe Conference Room
INC0182586,"In A's conference room, Telecom call connected, video worked, sound did not work."
INC0180372,"In the conference Room ""Tahoe"" 3rd floor building B; when joining calls the audio sounds garbled to all people on the call.  "
INC0137375,Unable to call in to a San Diego Conference Room from Santa Clara & vice versa
INC0131266,Conference room's unable to receive calls
INC0120830,Number Keeps Calling SecOps Conference Room 
INC0119081,The Conference room in A5 St.Jame Place can not call out and only can receive calls
INC0117180,"Conference rooms in the San Diego office, calling the room number from webex results in multiple calls coming into the room."
INC0115711,Unable to call into the Seine conference room phone from webex
INC0081907,TP on Galleon conference room . Not accepting incoming calls.
number,short_description
INC0209800,Mouse USB Dongle Broken
INC0165239,Data exceeded on new USB dongle.
INC0154078,Tech Lounge: USB Dongle is stuck in computer
INC0133830,Can you pair a logitech wireless mouse to USB dongle?
INC0122267,Lost my USB dongle for my logitech mouse
INC0080805,Amir Jafari SC-B1-F1 Accounting Area Wireless Issues Micro USB Dongle Workaround
INC0080804,Wireless Issues Laura Migliore SC-B1-F1 Procurement Area USB Hub/USB Dongle/Mac
INC0062565,USB Dongle issue
INC0040681,"Need Cisco VPN phone for home use, and 4 port usb dongle"
number,short_description
INC0211407,Need mouse paired and help installing printer
INC0210695,Tech Lounge: Something is broken - Need batteries for mouse.
INC0209682,need mouse 
INC0206617,Need mouse dongle
INC0205178,Need 2 USB adapters for my new mac to connect mouse and keyboard
INC0204441,Need Mouse
INC0201727,"I need ergonomics keyboard, mouse and keyboard tray"
INC0201608,I need Mouse and Key board adapter
INC0201047,Need help pairing dongle with mouse
INC0200984,Need replacement Ergo Keyboard and mouse
INC0199560,Need mousepad.
INC0198888,Need mouse
INC0198879,Need mouse
INC0197941,Tech Lounge: Micky mouse cable needed. 
INC0197459,Need mouse
INC0196990,Recreate Incident: Need a wrist brace for carpal tunnel & mouse    (Orig: INC0196933)
